product_name,category,price,date_sold,discount,quantity
Cheddar Cheese,Dairy & Eggs,64.64,2025-07-07,0.32,8
Toothpaste,Personal Care,171.25,2025-03-01,0.1,4
Biscuits,Snacks & Sweets,43.65,2025-01-24,0.13,1
Organic Eggs,Dairy & Eggs,3.62,2025-03-07,0.1,1
Organic Eggs,Dairy & Eggs,65.47,2025-06-19,0.35,10
Greek Yogurt,Dairy & Eggs,142.08,2025-03-08,0.2,18
Baby Shampoo,Baby Products,110.78,2025-05-07,0.25,5
Face Wash,Personal Care,18.89,2025-05-30,0.05,6
Liquid Detergent,Cleaning Supplies,42.21,2025-04-14,0.03,7
Gummy Bears,Snacks & Sweets,141.16,2025-05-23,0.04,10
Face Wash,Personal Care,180.89,2025-04-11,0.35,17
Liquid Detergent,Cleaning Supplies,62.55,2025-03-08,0.28,17
Organic Eggs,Dairy & Eggs,64.7,2025-06-04,0.05,12
Salted Butter,Dairy & Eggs,113.98,2025-06-24,0.34,8
Teething Gel,Baby Products,71.63,2025-02-08,0.17,14
Gummy Bears,Snacks & Sweets,71.38,2025-02-17,0.02,13
All-Purpose Flour,Pantry Staples,69.17,2025-06-01,0.29,16
Diapers,Baby Products,154.32,2025-05-21,0.27,19
Disinfectant Spray,Cleaning Supplies,26.15,2025-05-17,0.17,15
Disinfectant Spray,Cleaning Supplies,72.7,2025-02-27,0.16,12
Diapers,Baby Products,182.7,2025-06-13,0.33,1
Canned Beans,Pantry Staples,26.05,2025-05-03,0.13,4
Baby Shampoo,Baby Products,134.47,2025-05-27,0.13,13
Teething Gel,Baby Products,153.67,2025-05-30,0.32,15
Infant Formula,Baby Products,21.07,2025-07-17,0.34,7
Glass Cleaner,Cleaning Supplies,47.87,2025-06-21,0.07,8
Infant Formula,Baby Products,129.51,2025-05-09,0.23,20
Canned Beans,Pantry Staples,63.55,2025-07-17,0.3,12
Face Wash,Personal Care,51.75,2025-03-01,0.01,19
White Sugar,Pantry Staples,154.09,2025-05-07,0.26,16
Salted Butter,Dairy & Eggs,45.22,2025-04-24,0.06,4
Fresh Milk,Dairy & Eggs,18.35,2025-03-29,0.15,13
Teething Gel,Baby Products,187.6,2025-01-30,0.23,14
Pasta,Pantry Staples,58.71,2025-06-14,0.17,11
Face Wash,Personal Care,100.57,2025-02-27,0.34,1
Shampoo,Personal Care,47.85,2025-03-18,0.25,16
Greek Yogurt,Dairy & Eggs,129.89,2025-02-15,0.14,1
Body Lotion,Personal Care,149.82,2025-05-11,0.1,9
Biscuits,Snacks & Sweets,161.21,2025-05-25,0.0,19
Body Lotion,Personal Care,125.09,2025-03-09,0.05,2
Diapers,Baby Products,49.67,2025-07-08,0.34,10
Toothpaste,Personal Care,122.39,2025-05-24,0.19,19
Cheddar Cheese,Dairy & Eggs,95.88,2025-03-25,0.25,8
Baby Wipes,Baby Products,45.02,2025-07-20,0.21,8
Pasta,Pantry Staples,160.07,2025-05-22,0.06,2
Diapers,Baby Products,186.81,2025-07-17,0.03,10
All-Purpose Flour,Pantry Staples,167.15,2025-03-12,0.33,18
Glass Cleaner,Cleaning Supplies,157.24,2025-02-20,0.2,11
Baby Wipes,Baby Products,92.72,2025-06-07,0.24,4
Trail Mix,Snacks & Sweets,49.65,2025-07-21,0.03,7
Glass Cleaner,Cleaning Supplies,90.33,2025-06-19,0.12,11
Diapers,Baby Products,41.46,2025-04-16,0.32,15
Sunflower Oil,Pantry Staples,132.5,2025-06-12,0.21,14
Potato Chips,Snacks & Sweets,119.02,2025-07-08,0.2,19
Salted Butter,Dairy & Eggs,132.83,2025-04-08,0.2,8
Pasta,Pantry Staples,94.73,2025-05-10,0.03,14
Trail Mix,Snacks & Sweets,97.77,2025-03-08,0.26,8
Sunflower Oil,Pantry Staples,59.58,2025-03-19,0.26,20
Face Wash,Personal Care,57.01,2025-05-01,0.2,9
Baby Wipes,Baby Products,91.75,2025-03-31,0.35,7
Potato Chips,Snacks & Sweets,13.63,2025-07-18,0.23,5
Liquid Detergent,Cleaning Supplies,163.5,2025-07-22,0.25,14
Baby Shampoo,Baby Products,105.5,2025-07-18,0.06,3
Glass Cleaner,Cleaning Supplies,35.99,2025-03-19,0.17,5
Biscuits,Snacks & Sweets,7.61,2025-02-24,0.25,19
Disinfectant Spray,Cleaning Supplies,55.43,2025-07-11,0.31,8
Biscuits,Snacks & Sweets,11.53,2025-06-20,0.04,8
Fresh Milk,Dairy & Eggs,83.23,2025-07-15,0.12,18
Chocolate Bar,Snacks & Sweets,141.8,2025-06-11,0.06,3
Chocolate Bar,Snacks & Sweets,115.59,2025-01-30,0.11,20
Organic Eggs,Dairy & Eggs,189.63,2025-04-05,0.28,4
Toothpaste,Personal Care,187.98,2025-06-07,0.02,4
Scrub Sponge,Cleaning Supplies,67.81,2025-04-28,0.2,3
Teething Gel,Baby Products,46.33,2025-02-26,0.18,5
Trail Mix,Snacks & Sweets,86.51,2025-07-04,0.1,18
Bleach,Cleaning Supplies,103.07,2025-04-23,0.15,5
Greek Yogurt,Dairy & Eggs,34.31,2025-04-03,0.23,18
Baby Wipes,Baby Products,71.15,2025-03-28,0.23,6
Infant Formula,Baby Products,66.78,2025-05-06,0.34,17
Greek Yogurt,Dairy & Eggs,53.06,2025-02-12,0.02,11
Bleach,Cleaning Supplies,150.5,2025-05-03,0.01,19
Glass Cleaner,Cleaning Supplies,52.28,2025-07-08,0.16,4
Cheddar Cheese,Dairy & Eggs,183.12,2025-04-10,0.22,18
All-Purpose Flour,Pantry Staples,66.3,2025-05-20,0.0,3
Infant Formula,Baby Products,28.86,2025-07-11,0.25,16
Baby Shampoo,Baby Products,158.5,2025-05-03,0.2,18
Baby Shampoo,Baby Products,149.79,2025-05-20,0.1,9
Bleach,Cleaning Supplies,100.45,2025-02-21,0.03,18
Face Wash,Personal Care,106.87,2025-05-03,0.06,14
Trail Mix,Snacks & Sweets,80.06,2025-01-23,0.09,14
Chocolate Bar,Snacks & Sweets,79.04,2025-05-18,0.33,2
Sunflower Oil,Pantry Staples,106.57,2025-06-08,0.28,14
Baby Shampoo,Baby Products,30.93,2025-01-28,0.13,19
Glass Cleaner,Cleaning Supplies,116.46,2025-04-15,0.11,7
Face Wash,Personal Care,29.19,2025-07-16,0.18,8
Toothpaste,Personal Care,40.38,2025-06-24,0.23,10
Cheddar Cheese,Dairy & Eggs,199.43,2025-03-31,0.23,5
Fresh Milk,Dairy & Eggs,95.29,2025-03-28,0.33,10
Fresh Milk,Dairy & Eggs,135.94,2025-07-02,0.04,9
Scrub Sponge,Cleaning Supplies,109.23,2025-06-17,0.19,4
Shampoo,Personal Care,3.34,2025-01-23,0.01,15
Chocolate Bar,Snacks & Sweets,42.23,2025-01-29,0.17,13
All-Purpose Flour,Pantry Staples,172.29,2025-06-16,0.06,15
Scrub Sponge,Cleaning Supplies,64.32,2025-04-22,0.31,7
Liquid Detergent,Cleaning Supplies,166.3,2025-02-05,0.32,13
Baby Shampoo,Baby Products,131.26,2025-03-24,0.03,14
Disinfectant Spray,Cleaning Supplies,125.32,2025-06-22,0.11,7
Greek Yogurt,Dairy & Eggs,198.9,2025-04-14,0.01,13
Canned Beans,Pantry Staples,98.64,2025-06-28,0.24,5
Greek Yogurt,Dairy & Eggs,175.52,2025-02-07,0.16,17
Potato Chips,Snacks & Sweets,169.65,2025-07-23,0.11,3
Canned Beans,Pantry Staples,119.97,2025-02-08,0.23,12
Greek Yogurt,Dairy & Eggs,61.21,2025-06-22,0.11,1
Baby Wipes,Baby Products,126.66,2025-04-15,0.23,7
Infant Formula,Baby Products,87.48,2025-02-11,0.16,17
Trail Mix,Snacks & Sweets,193.7,2025-03-25,0.02,9
Fresh Milk,Dairy & Eggs,18.82,2025-07-08,0.34,13
Body Lotion,Personal Care,119.48,2025-02-03,0.2,5
Glass Cleaner,Cleaning Supplies,16.36,2025-05-14,0.03,20
Chocolate Bar,Snacks & Sweets,77.76,2025-03-09,0.21,15
Chocolate Bar,Snacks & Sweets,144.39,2025-07-19,0.17,17
Liquid Detergent,Cleaning Supplies,188.4,2025-06-03,0.24,14
Infant Formula,Baby Products,146.67,2025-07-24,0.25,10
Trail Mix,Snacks & Sweets,107.73,2025-04-09,0.15,1
Cheddar Cheese,Dairy & Eggs,154.23,2025-02-15,0.26,3
Potato Chips,Snacks & Sweets,190.05,2025-06-23,0.02,7
White Sugar,Pantry Staples,119.9,2025-02-14,0.27,4
Deodorant,Personal Care,83.61,2025-02-06,0.19,17
Scrub Sponge,Cleaning Supplies,54.27,2025-07-11,0.24,20
Baby Shampoo,Baby Products,27.47,2025-05-28,0.34,11
Scrub Sponge,Cleaning Supplies,109.87,2025-02-13,0.32,18
Salted Butter,Dairy & Eggs,27.99,2025-05-11,0.02,15
Organic Eggs,Dairy & Eggs,108.89,2025-01-23,0.09,11
Potato Chips,Snacks & Sweets,65.15,2025-01-25,0.25,8
Shampoo,Personal Care,169.52,2025-03-10,0.1,19
Gummy Bears,Snacks & Sweets,152.13,2025-03-26,0.16,1
Body Lotion,Personal Care,69.68,2025-06-28,0.03,5
All-Purpose Flour,Pantry Staples,65.61,2025-02-27,0.01,5
Sunflower Oil,Pantry Staples,162.56,2025-06-09,0.2,20
Toothpaste,Personal Care,92.57,2025-05-01,0.18,15
Diapers,Baby Products,114.87,2025-03-08,0.25,12
Pasta,Pantry Staples,60.5,2025-03-29,0.17,19
Bleach,Cleaning Supplies,84.67,2025-03-27,0.21,10
Toothpaste,Personal Care,142.94,2025-04-19,0.07,6
Deodorant,Personal Care,194.62,2025-03-19,0.23,16
Teething Gel,Baby Products,133.24,2025-03-19,0.18,12
Potato Chips,Snacks & Sweets,28.32,2025-06-19,0.21,12
Glass Cleaner,Cleaning Supplies,38.49,2025-06-17,0.07,11
Scrub Sponge,Cleaning Supplies,196.32,2025-02-15,0.03,20
Greek Yogurt,Dairy & Eggs,94.7,2025-07-20,0.13,9
Disinfectant Spray,Cleaning Supplies,77.58,2025-06-30,0.2,4
Deodorant,Personal Care,99.74,2025-03-28,0.15,1
Sunflower Oil,Pantry Staples,38.89,2025-05-29,0.1,3
Cheddar Cheese,Dairy & Eggs,45.16,2025-07-06,0.17,6
Potato Chips,Snacks & Sweets,8.74,2025-05-03,0.34,12
Chocolate Bar,Snacks & Sweets,133.26,2025-07-24,0.19,2
Canned Beans,Pantry Staples,82.42,2025-02-19,0.35,19
Baby Wipes,Baby Products,64.09,2025-03-19,0.22,5
White Sugar,Pantry Staples,21.69,2025-01-28,0.31,16
Scrub Sponge,Cleaning Supplies,74.01,2025-07-01,0.08,11
Body Lotion,Personal Care,188.42,2025-07-13,0.17,8
Gummy Bears,Snacks & Sweets,134.11,2025-03-05,0.33,17
Diapers,Baby Products,192.87,2025-07-23,0.05,15
Glass Cleaner,Cleaning Supplies,151.75,2025-04-29,0.02,5
Deodorant,Personal Care,167.04,2025-04-11,0.11,6
Face Wash,Personal Care,19.41,2025-01-25,0.31,10
Body Lotion,Personal Care,142.25,2025-02-19,0.1,10
Pasta,Pantry Staples,120.39,2025-02-08,0.34,11
White Sugar,Pantry Staples,112.89,2025-04-24,0.23,7
Biscuits,Snacks & Sweets,3.3,2025-06-06,0.07,6
Shampoo,Personal Care,91.72,2025-06-28,0.03,15
Sunflower Oil,Pantry Staples,191.79,2025-02-18,0.19,19
Deodorant,Personal Care,111.14,2025-04-29,0.21,2
Body Lotion,Personal Care,177.27,2025-03-31,0.05,16
White Sugar,Pantry Staples,67.67,2025-04-30,0.29,1
Baby Wipes,Baby Products,124.41,2025-03-18,0.02,20
Face Wash,Personal Care,107.22,2025-07-10,0.09,19
Biscuits,Snacks & Sweets,74.94,2025-02-04,0.31,20
Toothpaste,Personal Care,93.05,2025-05-23,0.1,8
Face Wash,Personal Care,25.33,2025-05-23,0.14,1
Cheddar Cheese,Dairy & Eggs,182.62,2025-02-10,0.27,3
Gummy Bears,Snacks & Sweets,86.62,2025-03-11,0.26,19
Baby Shampoo,Baby Products,155.17,2025-04-10,0.23,13
Potato Chips,Snacks & Sweets,139.83,2025-04-22,0.0,10
Liquid Detergent,Cleaning Supplies,129.18,2025-02-27,0.06,7
Disinfectant Spray,Cleaning Supplies,71.84,2025-04-02,0.28,8
Pasta,Pantry Staples,139.97,2025-02-07,0.23,11
Potato Chips,Snacks & Sweets,124.92,2025-06-12,0.22,2
All-Purpose Flour,Pantry Staples,20.01,2025-02-16,0.18,14
Bleach,Cleaning Supplies,164.65,2025-07-14,0.25,13
Greek Yogurt,Dairy & Eggs,130.55,2025-02-13,0.16,3
Greek Yogurt,Dairy & Eggs,87.64,2025-05-07,0.15,1
Toothpaste,Personal Care,97.24,2025-03-19,0.05,1
Deodorant,Personal Care,73.74,2025-05-14,0.19,13
Toothpaste,Personal Care,159.81,2025-07-05,0.18,13
Infant Formula,Baby Products,7.5,2025-03-06,0.19,16
Pasta,Pantry Staples,128.21,2025-04-28,0.25,9
Scrub Sponge,Cleaning Supplies,172.63,2025-05-07,0.2,8
Potato Chips,Snacks & Sweets,83.56,2025-01-27,0.17,8
Pasta,Pantry Staples,177.62,2025-03-01,0.27,19
Face Wash,Personal Care,126.83,2025-07-07,0.33,7
Bleach,Cleaning Supplies,120.93,2025-03-04,0.28,4
Greek Yogurt,Dairy & Eggs,145.22,2025-06-10,0.17,7
Sunflower Oil,Pantry Staples,49.59,2025-06-02,0.3,5
Liquid Detergent,Cleaning Supplies,72.27,2025-05-03,0.16,15
Diapers,Baby Products,57.77,2025-04-06,0.35,9
All-Purpose Flour,Pantry Staples,163.74,2025-05-27,0.19,7
Salted Butter,Dairy & Eggs,63.37,2025-07-24,0.12,14
Deodorant,Personal Care,136.39,2025-05-11,0.13,20
Shampoo,Personal Care,104.34,2025-02-19,0.23,12
Gummy Bears,Snacks & Sweets,121.27,2025-06-07,0.14,13
Deodorant,Personal Care,185.07,2025-02-28,0.25,8
Sunflower Oil,Pantry Staples,156.84,2025-04-02,0.31,7
Pasta,Pantry Staples,136.25,2025-06-13,0.0,9
Salted Butter,Dairy & Eggs,197.88,2025-05-15,0.14,11
Diapers,Baby Products,107.52,2025-07-21,0.23,9
Trail Mix,Snacks & Sweets,141.4,2025-05-12,0.34,4
Liquid Detergent,Cleaning Supplies,101.74,2025-02-03,0.2,15
Potato Chips,Snacks & Sweets,113.66,2025-03-10,0.33,15
Diapers,Baby Products,123.99,2025-02-21,0.15,4
Trail Mix,Snacks & Sweets,50.29,2025-01-29,0.29,11
All-Purpose Flour,Pantry Staples,198.15,2025-06-01,0.0,9
Scrub Sponge,Cleaning Supplies,18.33,2025-02-23,0.33,12
Fresh Milk,Dairy & Eggs,60.7,2025-03-25,0.33,16
Canned Beans,Pantry Staples,115.29,2025-02-20,0.09,5
Potato Chips,Snacks & Sweets,43.19,2025-05-10,0.04,3
Sunflower Oil,Pantry Staples,64.06,2025-03-18,0.33,9
Trail Mix,Snacks & Sweets,130.12,2025-05-26,0.1,13
Canned Beans,Pantry Staples,134.28,2025-04-01,0.15,10
All-Purpose Flour,Pantry Staples,183.97,2025-01-28,0.29,15
Baby Wipes,Baby Products,127.82,2025-02-18,0.02,13
Salted Butter,Dairy & Eggs,3.3,2025-05-24,0.19,7
All-Purpose Flour,Pantry Staples,9.85,2025-07-01,0.01,16
Trail Mix,Snacks & Sweets,143.84,2025-03-14,0.08,8
Chocolate Bar,Snacks & Sweets,60.21,2025-06-22,0.21,16
Diapers,Baby Products,68.38,2025-07-13,0.04,1
White Sugar,Pantry Staples,163.67,2025-06-21,0.28,18
White Sugar,Pantry Staples,152.98,2025-06-01,0.27,9
Diapers,Baby Products,86.08,2025-06-07,0.06,12
Chocolate Bar,Snacks & Sweets,160.37,2025-02-20,0.28,6
Cheddar Cheese,Dairy & Eggs,53.01,2025-02-03,0.3,5
Infant Formula,Baby Products,145.49,2025-06-12,0.3,12
Bleach,Cleaning Supplies,10.44,2025-07-02,0.21,19
Baby Wipes,Baby Products,157.5,2025-06-15,0.28,16
Bleach,Cleaning Supplies,29.05,2025-04-14,0.15,1
Salted Butter,Dairy & Eggs,180.68,2025-07-07,0.29,5
Disinfectant Spray,Cleaning Supplies,89.54,2025-02-23,0.1,18
Cheddar Cheese,Dairy & Eggs,137.32,2025-02-21,0.26,9
All-Purpose Flour,Pantry Staples,122.5,2025-04-20,0.03,19
Greek Yogurt,Dairy & Eggs,137.18,2025-05-15,0.1,1
Fresh Milk,Dairy & Eggs,35.5,2025-02-21,0.13,13
Pasta,Pantry Staples,126.52,2025-01-25,0.28,3
Greek Yogurt,Dairy & Eggs,80.54,2025-04-15,0.11,15
Teething Gel,Baby Products,119.53,2025-06-22,0.21,7
Cheddar Cheese,Dairy & Eggs,136.95,2025-04-01,0.07,16
Chocolate Bar,Snacks & Sweets,168.24,2025-03-09,0.08,3
Trail Mix,Snacks & Sweets,141.35,2025-02-18,0.22,8
Biscuits,Snacks & Sweets,54.43,2025-04-05,0.14,10
Baby Shampoo,Baby Products,109.65,2025-04-11,0.12,18
All-Purpose Flour,Pantry Staples,116.95,2025-06-21,0.09,12
Infant Formula,Baby Products,8.51,2025-03-08,0.14,6
Organic Eggs,Dairy & Eggs,150.68,2025-03-08,0.14,18
Salted Butter,Dairy & Eggs,189.81,2025-03-06,0.35,15
Pasta,Pantry Staples,142.63,2025-03-08,0.2,4
Biscuits,Snacks & Sweets,134.16,2025-02-27,0.25,10
Greek Yogurt,Dairy & Eggs,28.35,2025-06-05,0.22,16
Trail Mix,Snacks & Sweets,133.02,2025-05-27,0.33,2
Sunflower Oil,Pantry Staples,168.67,2025-02-10,0.01,10
Face Wash,Personal Care,86.36,2025-07-22,0.12,10
Body Lotion,Personal Care,158.97,2025-02-17,0.12,10
Shampoo,Personal Care,75.07,2025-05-28,0.24,4
Trail Mix,Snacks & Sweets,27.58,2025-05-30,0.08,1
Greek Yogurt,Dairy & Eggs,160.36,2025-05-11,0.01,3
Face Wash,Personal Care,199.45,2025-01-31,0.19,10
Baby Wipes,Baby Products,191.88,2025-02-22,0.33,12
Deodorant,Personal Care,18.51,2025-02-03,0.34,6
Body Lotion,Personal Care,128.07,2025-07-02,0.03,14
All-Purpose Flour,Pantry Staples,70.19,2025-06-02,0.17,8
Organic Eggs,Dairy & Eggs,22.88,2025-05-26,0.05,9
Organic Eggs,Dairy & Eggs,96.82,2025-06-10,0.35,19
Gummy Bears,Snacks & Sweets,151.77,2025-04-08,0.27,13
Biscuits,Snacks & Sweets,9.41,2025-02-17,0.29,12
Greek Yogurt,Dairy & Eggs,68.93,2025-03-24,0.07,1
Infant Formula,Baby Products,109.45,2025-03-20,0.25,6
Gummy Bears,Snacks & Sweets,3.5,2025-02-28,0.21,10
Canned Beans,Pantry Staples,131.16,2025-05-03,0.34,12
Pasta,Pantry Staples,101.33,2025-03-07,0.15,3
Pasta,Pantry Staples,57.91,2025-06-18,0.2,20
Body Lotion,Personal Care,47.01,2025-02-15,0.14,7
Salted Butter,Dairy & Eggs,95.76,2025-05-30,0.28,15
Toothpaste,Personal Care,119.86,2025-02-10,0.02,3
Liquid Detergent,Cleaning Supplies,42.1,2025-07-12,0.13,3
Baby Shampoo,Baby Products,4.47,2025-06-08,0.08,4
Teething Gel,Baby Products,35.58,2025-06-26,0.12,18
Scrub Sponge,Cleaning Supplies,185.07,2025-04-20,0.3,1
Face Wash,Personal Care,190.03,2025-02-04,0.07,11
Disinfectant Spray,Cleaning Supplies,8.8,2025-05-03,0.02,7
Chocolate Bar,Snacks & Sweets,198.21,2025-05-09,0.3,15
Shampoo,Personal Care,78.88,2025-05-18,0.33,7
Diapers,Baby Products,46.61,2025-03-07,0.27,6
Liquid Detergent,Cleaning Supplies,106.93,2025-06-06,0.26,16
Sunflower Oil,Pantry Staples,47.31,2025-05-29,0.35,9
Teething Gel,Baby Products,156.77,2025-06-02,0.16,16
Bleach,Cleaning Supplies,145.18,2025-04-30,0.32,17
Sunflower Oil,Pantry Staples,90.05,2025-02-07,0.31,1
Toothpaste,Personal Care,83.06,2025-07-19,0.04,10
Liquid Detergent,Cleaning Supplies,40.8,2025-07-12,0.16,16
Salted Butter,Dairy & Eggs,36.23,2025-06-25,0.14,7
White Sugar,Pantry Staples,11.8,2025-03-05,0.05,18
Chocolate Bar,Snacks & Sweets,53.88,2025-05-28,0.15,3
Salted Butter,Dairy & Eggs,101.02,2025-04-26,0.04,2
Body Lotion,Personal Care,34.52,2025-06-24,0.34,11
Scrub Sponge,Cleaning Supplies,151.62,2025-05-19,0.01,2
Pasta,Pantry Staples,152.92,2025-02-19,0.25,14
Body Lotion,Personal Care,114.46,2025-04-14,0.12,4
Disinfectant Spray,Cleaning Supplies,10.68,2025-02-22,0.15,10
Cheddar Cheese,Dairy & Eggs,141.93,2025-07-10,0.26,10
Glass Cleaner,Cleaning Supplies,166.01,2025-06-29,0.15,6
Teething Gel,Baby Products,122.79,2025-01-23,0.3,6
Teething Gel,Baby Products,66.53,2025-06-15,0.33,9
Diapers,Baby Products,120.84,2025-04-13,0.34,17
Chocolate Bar,Snacks & Sweets,134.19,2025-05-27,0.26,20
Bleach,Cleaning Supplies,122.09,2025-02-08,0.23,9
Scrub Sponge,Cleaning Supplies,50.48,2025-06-22,0.02,1
Bleach,Cleaning Supplies,181.69,2025-01-25,0.13,7
Infant Formula,Baby Products,70.63,2025-04-30,0.09,1
Gummy Bears,Snacks & Sweets,28.0,2025-06-18,0.08,12
Potato Chips,Snacks & Sweets,165.9,2025-04-12,0.09,10
Organic Eggs,Dairy & Eggs,149.77,2025-02-01,0.09,5
Face Wash,Personal Care,136.19,2025-05-25,0.12,14
Cheddar Cheese,Dairy & Eggs,24.62,2025-04-18,0.15,9
Potato Chips,Snacks & Sweets,165.67,2025-04-28,0.32,8
Disinfectant Spray,Cleaning Supplies,176.25,2025-02-26,0.18,16
Baby Wipes,Baby Products,112.55,2025-04-18,0.27,18
Body Lotion,Personal Care,63.54,2025-02-20,0.15,18
Teething Gel,Baby Products,3.68,2025-01-25,0.11,15
Scrub Sponge,Cleaning Supplies,31.57,2025-01-26,0.02,6
Shampoo,Personal Care,35.55,2025-02-17,0.04,6
Teething Gel,Baby Products,154.33,2025-06-12,0.0,2
Cheddar Cheese,Dairy & Eggs,74.61,2025-04-09,0.24,15
Deodorant,Personal Care,184.64,2025-02-14,0.16,5
Baby Shampoo,Baby Products,111.42,2025-05-30,0.09,19
Diapers,Baby Products,73.33,2025-03-22,0.16,11
Disinfectant Spray,Cleaning Supplies,5.13,2025-04-06,0.23,14
Cheddar Cheese,Dairy & Eggs,34.07,2025-06-23,0.34,16
Teething Gel,Baby Products,41.96,2025-03-07,0.2,20
Biscuits,Snacks & Sweets,81.16,2025-03-30,0.08,9
Sunflower Oil,Pantry Staples,56.95,2025-02-14,0.26,17
Pasta,Pantry Staples,116.84,2025-07-15,0.13,3
Salted Butter,Dairy & Eggs,164.09,2025-06-27,0.3,4
Shampoo,Personal Care,62.37,2025-02-24,0.07,13
Glass Cleaner,Cleaning Supplies,144.2,2025-07-16,0.15,14
Shampoo,Personal Care,124.48,2025-06-02,0.04,6
Disinfectant Spray,Cleaning Supplies,165.75,2025-07-24,0.14,2
Disinfectant Spray,Cleaning Supplies,136.86,2025-04-28,0.08,2
Gummy Bears,Snacks & Sweets,6.14,2025-05-30,0.34,11
Baby Shampoo,Baby Products,123.53,2025-07-15,0.33,8
Liquid Detergent,Cleaning Supplies,128.06,2025-06-01,0.01,14
Sunflower Oil,Pantry Staples,121.86,2025-06-12,0.07,6
Toothpaste,Personal Care,107.96,2025-02-14,0.11,19
Canned Beans,Pantry Staples,78.51,2025-05-16,0.24,16
Pasta,Pantry Staples,115.91,2025-03-23,0.34,2
Baby Shampoo,Baby Products,27.08,2025-03-28,0.05,19
Organic Eggs,Dairy & Eggs,177.64,2025-05-27,0.2,10
White Sugar,Pantry Staples,174.62,2025-05-09,0.13,4
Scrub Sponge,Cleaning Supplies,30.9,2025-01-30,0.2,16
Body Lotion,Personal Care,102.52,2025-05-21,0.06,10
Bleach,Cleaning Supplies,23.15,2025-04-03,0.14,19
Organic Eggs,Dairy & Eggs,133.45,2025-06-21,0.29,20
Organic Eggs,Dairy & Eggs,178.57,2025-05-31,0.3,20
Teething Gel,Baby Products,64.32,2025-07-05,0.29,19
Body Lotion,Personal Care,8.89,2025-05-15,0.08,1
Greek Yogurt,Dairy & Eggs,25.32,2025-05-26,0.06,5
Salted Butter,Dairy & Eggs,184.52,2025-05-30,0.24,1
Shampoo,Personal Care,197.01,2025-05-27,0.32,16
Fresh Milk,Dairy & Eggs,176.95,2025-06-02,0.21,11
Face Wash,Personal Care,4.96,2025-04-02,0.01,5
Potato Chips,Snacks & Sweets,115.32,2025-07-03,0.1,7
Diapers,Baby Products,43.97,2025-05-23,0.29,5
Baby Wipes,Baby Products,150.63,2025-04-17,0.32,10
Cheddar Cheese,Dairy & Eggs,162.86,2025-03-10,0.3,19
Scrub Sponge,Cleaning Supplies,122.03,2025-05-19,0.34,11
Infant Formula,Baby Products,86.52,2025-03-11,0.22,12
All-Purpose Flour,Pantry Staples,73.35,2025-06-12,0.31,6
Shampoo,Personal Care,134.62,2025-06-28,0.07,16
Organic Eggs,Dairy & Eggs,56.71,2025-02-27,0.1,10
Teething Gel,Baby Products,44.92,2025-04-07,0.21,5
Potato Chips,Snacks & Sweets,160.7,2025-06-24,0.29,18
Face Wash,Personal Care,107.21,2025-05-24,0.23,14
Shampoo,Personal Care,46.49,2025-05-25,0.23,6
Face Wash,Personal Care,6.08,2025-05-03,0.15,19
Cheddar Cheese,Dairy & Eggs,133.82,2025-05-12,0.22,20
Chocolate Bar,Snacks & Sweets,21.87,2025-02-05,0.02,11
Canned Beans,Pantry Staples,55.9,2025-03-24,0.25,15
Chocolate Bar,Snacks & Sweets,49.74,2025-05-03,0.23,11
All-Purpose Flour,Pantry Staples,12.79,2025-05-01,0.2,2
Body Lotion,Personal Care,175.77,2025-06-02,0.14,5
Face Wash,Personal Care,17.19,2025-07-13,0.02,6
Infant Formula,Baby Products,88.52,2025-05-22,0.24,11
Fresh Milk,Dairy & Eggs,193.59,2025-01-28,0.09,1
Canned Beans,Pantry Staples,71.15,2025-05-15,0.1,20
Organic Eggs,Dairy & Eggs,14.26,2025-05-16,0.26,7
Face Wash,Personal Care,83.53,2025-06-08,0.2,2
Trail Mix,Snacks & Sweets,190.94,2025-03-17,0.15,8
Body Lotion,Personal Care,179.31,2025-06-27,0.2,10
Biscuits,Snacks & Sweets,67.0,2025-06-26,0.05,11
Sunflower Oil,Pantry Staples,23.59,2025-07-12,0.34,8
Biscuits,Snacks & Sweets,188.83,2025-07-03,0.34,19
Sunflower Oil,Pantry Staples,5.82,2025-05-25,0.05,11
Toothpaste,Personal Care,43.13,2025-05-20,0.17,17
Pasta,Pantry Staples,123.71,2025-03-16,0.17,14
Diapers,Baby Products,85.85,2025-07-18,0.14,7
White Sugar,Pantry Staples,63.35,2025-07-10,0.19,8
Shampoo,Personal Care,86.29,2025-03-31,0.14,8
Salted Butter,Dairy & Eggs,190.85,2025-06-28,0.07,7
Chocolate Bar,Snacks & Sweets,88.47,2025-02-07,0.34,15
Liquid Detergent,Cleaning Supplies,187.28,2025-06-11,0.27,4
Baby Shampoo,Baby Products,107.1,2025-03-14,0.17,1
Deodorant,Personal Care,199.44,2025-02-23,0.14,5
Organic Eggs,Dairy & Eggs,188.29,2025-05-02,0.33,10
Greek Yogurt,Dairy & Eggs,130.41,2025-03-30,0.13,2
Baby Shampoo,Baby Products,127.32,2025-05-16,0.21,13
Toothpaste,Personal Care,43.21,2025-04-04,0.07,1
Biscuits,Snacks & Sweets,8.71,2025-07-08,0.09,5
Baby Wipes,Baby Products,198.59,2025-05-30,0.03,16
Gummy Bears,Snacks & Sweets,72.68,2025-05-30,0.25,17
