product_name,category,price,date_sold,discount,quantity
Aluminium Foil,Home Essentials,166.94,2025-02-22,0.29,7
Donuts,Bakery,266.37,2025-03-05,0.12,3
Frozen Pizza,Frozen Foods,95.82,2025-07-05,0.15,8
Ice Cream Tub,Frozen Foods,16.87,2025-07-22,0.4,15
Chicken Nuggets,Frozen Foods,224.95,2025-01-25,0.37,3
French Fries,Frozen Foods,113.98,2025-05-20,0.01,2
Ice Cream Tub,Frozen Foods,65.6,2025-03-23,0.25,7
Pepsi Can,Beverages,103.08,2025-04-07,0.06,13
French Fries,Frozen Foods,290.15,2025-06-10,0.12,9
Bananas,Fresh Produce,176.38,2025-06-04,0.22,5
Tomatoes,Fresh Produce,20.17,2025-06-22,0.4,14
Prawns,Meat & Seafood,85.58,2025-02-22,0.35,3
French Fries,Frozen Foods,95.06,2025-03-29,0.24,10
White Bread,Bakery,12.21,2025-03-10,0.19,15
Orange Juice,Beverages,38.41,2025-01-29,0.16,13
Mixed Vegetables,Frozen Foods,15.61,2025-04-21,0.37,2
Chicken Nuggets,Frozen Foods,155.53,2025-04-24,0.25,4
Pita Bread,Bakery,66.55,2025-04-24,0.17,8
Pita Bread,Bakery,35.35,2025-03-09,0.22,1
Prawns,Meat & Seafood,262.54,2025-02-12,0.02,7
Green Tea,Beverages,146.42,2025-02-20,0.08,6
Prawns,Meat & Seafood,204.05,2025-04-02,0.05,5
Coca-Cola Bottle,Beverages,141.69,2025-02-14,0.06,3
Prawns,Meat & Seafood,57.88,2025-05-31,0.24,5
Apples,Fresh Produce,257.85,2025-04-30,0.25,3
Green Tea,Beverages,78.12,2025-03-12,0.36,12
Bananas,Fresh Produce,253.9,2025-02-27,0.3,3
Chicken Breast,Meat & Seafood,102.28,2025-05-22,0.21,7
Frozen Pizza,Frozen Foods,229.12,2025-06-24,0.38,10
Pita Bread,Bakery,268.21,2025-06-25,0.05,7
Tissue Box,Home Essentials,131.25,2025-06-16,0.0,14
Salmon Fillet,Meat & Seafood,20.21,2025-04-25,0.36,6
Ice Cream Tub,Frozen Foods,234.69,2025-04-09,0.05,14
Air Freshener,Home Essentials,156.57,2025-03-21,0.23,8
Chocolate Cake,Bakery,108.26,2025-02-21,0.23,6
Tomatoes,Fresh Produce,102.87,2025-07-16,0.13,6
Lamb Chops,Meat & Seafood,69.16,2025-07-18,0.39,9
Air Freshener,Home Essentials,109.35,2025-03-09,0.24,10
Pita Bread,Bakery,153.35,2025-04-10,0.09,8
Green Tea,Beverages,118.84,2025-02-18,0.12,1
Chocolate Cake,Bakery,285.92,2025-02-23,0.02,12
Prawns,Meat & Seafood,226.37,2025-05-07,0.31,11
Lamb Chops,Meat & Seafood,239.61,2025-06-12,0.09,9
Carrots,Fresh Produce,289.63,2025-03-07,0.28,9
Air Freshener,Home Essentials,106.57,2025-04-23,0.03,9
Frozen Pizza,Frozen Foods,7.52,2025-03-11,0.39,4
Chicken Nuggets,Frozen Foods,221.94,2025-05-01,0.01,3
Salmon Fillet,Meat & Seafood,143.15,2025-07-24,0.23,2
Coca-Cola Bottle,Beverages,104.16,2025-06-08,0.26,14
Croissant,Bakery,191.18,2025-05-09,0.3,15
Aluminium Foil,Home Essentials,84.25,2025-05-06,0.01,13
White Bread,Bakery,202.67,2025-03-07,0.23,5
Air Freshener,Home Essentials,163.12,2025-01-30,0.35,5
Carrots,Fresh Produce,85.86,2025-04-28,0.2,13
Donuts,Bakery,241.6,2025-07-03,0.1,15
Orange Juice,Beverages,289.25,2025-02-08,0.35,12
Chicken Nuggets,Frozen Foods,155.14,2025-07-07,0.09,15
Croissant,Bakery,53.96,2025-04-27,0.13,10
Apples,Fresh Produce,16.46,2025-04-10,0.15,5
Salmon Fillet,Meat & Seafood,268.97,2025-07-24,0.34,3
Mop,Home Essentials,37.15,2025-03-04,0.19,1
Aluminium Foil,Home Essentials,215.8,2025-07-16,0.2,12
Tissue Box,Home Essentials,61.86,2025-02-05,0.17,14
Mixed Vegetables,Frozen Foods,231.78,2025-02-10,0.15,15
Donuts,Bakery,230.84,2025-06-12,0.13,9
Beef Mince,Meat & Seafood,242.55,2025-02-19,0.12,2
Chicken Breast,Meat & Seafood,90.49,2025-05-24,0.37,4
Red Bull,Beverages,49.53,2025-05-15,0.38,8
Frozen Pizza,Frozen Foods,110.38,2025-05-10,0.15,3
Bananas,Fresh Produce,200.02,2025-04-13,0.27,8
Chicken Nuggets,Frozen Foods,157.56,2025-02-17,0.31,8
Red Bull,Beverages,245.75,2025-02-02,0.0,11
Red Bull,Beverages,151.05,2025-06-05,0.22,4
Orange Juice,Beverages,33.52,2025-06-04,0.3,2
Tomatoes,Fresh Produce,66.36,2025-02-21,0.22,9
Mixed Vegetables,Frozen Foods,6.94,2025-02-01,0.23,11
Lamb Chops,Meat & Seafood,81.12,2025-06-12,0.08,7
Chicken Nuggets,Frozen Foods,210.77,2025-03-21,0.18,3
Croissant,Bakery,262.52,2025-04-19,0.32,10
Tomatoes,Fresh Produce,185.55,2025-01-27,0.35,10
Pita Bread,Bakery,101.42,2025-02-04,0.01,15
French Fries,Frozen Foods,103.6,2025-05-25,0.19,6
Coca-Cola Bottle,Beverages,242.96,2025-06-27,0.13,2
Pepsi Can,Beverages,210.25,2025-07-17,0.08,5
Croissant,Bakery,126.39,2025-06-15,0.19,5
Croissant,Bakery,112.79,2025-04-29,0.02,13
Chocolate Cake,Bakery,34.29,2025-07-18,0.31,4
Carrots,Fresh Produce,21.28,2025-06-09,0.36,2
Pita Bread,Bakery,104.85,2025-05-21,0.39,6
White Bread,Bakery,26.83,2025-06-25,0.05,1
Frozen Pizza,Frozen Foods,191.74,2025-02-05,0.09,11
Frozen Pizza,Frozen Foods,27.46,2025-03-18,0.17,14
Air Freshener,Home Essentials,54.41,2025-06-27,0.06,10
Beef Mince,Meat & Seafood,176.95,2025-03-12,0.22,15
Cucumbers,Fresh Produce,205.81,2025-04-04,0.14,15
Air Freshener,Home Essentials,10.77,2025-07-21,0.4,11
Croissant,Bakery,65.56,2025-04-12,0.06,10
French Fries,Frozen Foods,47.26,2025-03-20,0.27,6
Red Bull,Beverages,46.87,2025-02-10,0.26,7
Frozen Pizza,Frozen Foods,160.93,2025-07-21,0.14,6
Tomatoes,Fresh Produce,134.49,2025-06-28,0.36,4
Aluminium Foil,Home Essentials,253.86,2025-04-13,0.38,2
Prawns,Meat & Seafood,218.82,2025-03-03,0.01,14
Mop,Home Essentials,110.46,2025-05-12,0.16,5
Salmon Fillet,Meat & Seafood,215.12,2025-04-04,0.1,10
Mixed Vegetables,Frozen Foods,210.74,2025-04-11,0.19,7
Mixed Vegetables,Frozen Foods,91.01,2025-06-12,0.4,3
Air Freshener,Home Essentials,56.54,2025-04-21,0.39,5
Frozen Pizza,Frozen Foods,130.19,2025-02-22,0.28,7
Mixed Vegetables,Frozen Foods,5.66,2025-06-13,0.37,14
Pita Bread,Bakery,128.79,2025-05-29,0.29,15
Cucumbers,Fresh Produce,50.79,2025-03-04,0.13,9
Cucumbers,Fresh Produce,62.79,2025-05-01,0.26,1
Bananas,Fresh Produce,87.18,2025-06-23,0.4,6
Pepsi Can,Beverages,89.04,2025-07-02,0.39,9
Green Tea,Beverages,185.23,2025-06-01,0.28,15
Chicken Breast,Meat & Seafood,156.44,2025-07-14,0.12,13
Detergent,Home Essentials,146.04,2025-03-05,0.07,11
Aluminium Foil,Home Essentials,87.45,2025-06-27,0.12,5
Aluminium Foil,Home Essentials,183.21,2025-03-06,0.15,14
Ice Cream Tub,Frozen Foods,94.71,2025-03-01,0.36,15
Lamb Chops,Meat & Seafood,120.63,2025-05-11,0.24,2
Chicken Breast,Meat & Seafood,67.35,2025-03-08,0.17,5
Ice Cream Tub,Frozen Foods,143.48,2025-05-16,0.26,6
Coca-Cola Bottle,Beverages,223.79,2025-07-14,0.34,9
Cucumbers,Fresh Produce,88.27,2025-03-12,0.23,7
Air Freshener,Home Essentials,146.38,2025-04-17,0.2,9
Lamb Chops,Meat & Seafood,235.62,2025-02-15,0.3,13
Coca-Cola Bottle,Beverages,24.41,2025-04-24,0.28,13
Donuts,Bakery,268.01,2025-07-17,0.04,11
Carrots,Fresh Produce,112.09,2025-03-31,0.32,10
Chicken Breast,Meat & Seafood,223.78,2025-06-15,0.31,6
Green Tea,Beverages,124.42,2025-07-01,0.26,3
Chocolate Cake,Bakery,58.18,2025-03-16,0.03,8
Frozen Pizza,Frozen Foods,159.7,2025-05-27,0.2,14
Orange Juice,Beverages,220.18,2025-06-17,0.01,3
Green Tea,Beverages,97.47,2025-07-20,0.25,11
Mixed Vegetables,Frozen Foods,261.78,2025-07-09,0.01,14
Mop,Home Essentials,94.33,2025-03-28,0.21,6
Frozen Pizza,Frozen Foods,57.72,2025-02-01,0.37,9
Chocolate Cake,Bakery,252.84,2025-06-24,0.35,4
Orange Juice,Beverages,194.96,2025-06-08,0.38,9
Lamb Chops,Meat & Seafood,216.52,2025-05-19,0.36,11
Mop,Home Essentials,218.13,2025-03-24,0.31,6
Mixed Vegetables,Frozen Foods,117.69,2025-03-04,0.34,6
Green Tea,Beverages,47.28,2025-04-19,0.15,5
Chicken Nuggets,Frozen Foods,62.29,2025-05-14,0.16,11
Bananas,Fresh Produce,227.48,2025-04-27,0.18,10
Croissant,Bakery,50.92,2025-04-26,0.09,3
Detergent,Home Essentials,298.04,2025-03-10,0.0,14
Beef Mince,Meat & Seafood,31.26,2025-06-21,0.32,15
Carrots,Fresh Produce,284.66,2025-04-09,0.03,12
Aluminium Foil,Home Essentials,177.12,2025-05-11,0.38,7
Chicken Nuggets,Frozen Foods,181.62,2025-02-18,0.09,1
Carrots,Fresh Produce,272.0,2025-05-05,0.14,9
Mixed Vegetables,Frozen Foods,188.98,2025-04-23,0.37,14
Prawns,Meat & Seafood,124.41,2025-07-16,0.34,12
Beef Mince,Meat & Seafood,72.24,2025-03-10,0.2,15
Air Freshener,Home Essentials,257.66,2025-05-04,0.03,15
Carrots,Fresh Produce,19.95,2025-04-18,0.12,3
Frozen Pizza,Frozen Foods,196.42,2025-02-04,0.17,7
Ice Cream Tub,Frozen Foods,109.95,2025-05-17,0.39,4
Frozen Pizza,Frozen Foods,8.05,2025-05-17,0.32,1
Red Bull,Beverages,11.94,2025-02-21,0.08,15
Tissue Box,Home Essentials,214.34,2025-04-11,0.23,3
Chicken Breast,Meat & Seafood,82.1,2025-03-01,0.01,8
Aluminium Foil,Home Essentials,199.13,2025-06-03,0.32,2
Donuts,Bakery,132.45,2025-04-06,0.12,4
Red Bull,Beverages,66.17,2025-07-11,0.08,13
Frozen Pizza,Frozen Foods,173.03,2025-03-22,0.19,4
Pepsi Can,Beverages,67.79,2025-04-01,0.25,8
Croissant,Bakery,118.8,2025-04-24,0.2,7
Lamb Chops,Meat & Seafood,271.05,2025-06-21,0.23,8
Mop,Home Essentials,72.94,2025-02-25,0.24,2
Detergent,Home Essentials,253.3,2025-02-24,0.03,1
Aluminium Foil,Home Essentials,242.03,2025-03-28,0.29,5
Chicken Breast,Meat & Seafood,174.76,2025-06-24,0.17,11
Bananas,Fresh Produce,241.26,2025-03-19,0.1,10
Coca-Cola Bottle,Beverages,77.19,2025-05-11,0.36,4
Air Freshener,Home Essentials,95.78,2025-02-09,0.18,11
Pita Bread,Bakery,178.58,2025-02-15,0.27,11
Pepsi Can,Beverages,207.33,2025-04-17,0.17,13
French Fries,Frozen Foods,242.14,2025-03-25,0.25,2
Pita Bread,Bakery,58.87,2025-04-24,0.28,4
Chicken Breast,Meat & Seafood,75.4,2025-07-07,0.11,1
Cucumbers,Fresh Produce,182.75,2025-07-18,0.37,7
Mixed Vegetables,Frozen Foods,113.54,2025-03-18,0.31,14
Chicken Nuggets,Frozen Foods,165.12,2025-01-27,0.22,11
Ice Cream Tub,Frozen Foods,227.42,2025-05-30,0.14,9
Frozen Pizza,Frozen Foods,54.23,2025-05-29,0.34,12
Croissant,Bakery,71.48,2025-04-01,0.15,9
Tomatoes,Fresh Produce,175.62,2025-02-05,0.25,5
Prawns,Meat & Seafood,46.15,2025-02-18,0.01,3
White Bread,Bakery,176.97,2025-06-08,0.25,9
Chicken Nuggets,Frozen Foods,72.88,2025-03-09,0.11,5
Chocolate Cake,Bakery,229.58,2025-07-17,0.32,8
Chicken Nuggets,Frozen Foods,39.55,2025-02-05,0.01,2
Frozen Pizza,Frozen Foods,72.71,2025-01-29,0.3,5
Mixed Vegetables,Frozen Foods,98.33,2025-07-07,0.39,14
French Fries,Frozen Foods,161.44,2025-06-12,0.07,12
Tomatoes,Fresh Produce,188.98,2025-03-02,0.24,13
Tomatoes,Fresh Produce,151.52,2025-05-12,0.17,8
White Bread,Bakery,7.64,2025-05-29,0.38,2
Croissant,Bakery,110.77,2025-01-30,0.37,1
Apples,Fresh Produce,72.6,2025-04-20,0.15,9
Pepsi Can,Beverages,48.49,2025-07-20,0.28,15
Apples,Fresh Produce,17.14,2025-06-18,0.32,8
French Fries,Frozen Foods,281.64,2025-04-05,0.2,8
Mixed Vegetables,Frozen Foods,291.51,2025-04-15,0.32,3
Salmon Fillet,Meat & Seafood,73.5,2025-05-16,0.35,6
Tissue Box,Home Essentials,176.36,2025-03-30,0.3,4
Donuts,Bakery,296.86,2025-07-07,0.01,13
Beef Mince,Meat & Seafood,51.17,2025-02-13,0.18,11
Air Freshener,Home Essentials,174.92,2025-03-21,0.25,6
Coca-Cola Bottle,Beverages,59.47,2025-04-10,0.06,12
Air Freshener,Home Essentials,36.15,2025-05-04,0.18,11
Donuts,Bakery,207.26,2025-05-08,0.18,8
Pepsi Can,Beverages,165.8,2025-02-08,0.32,7
Lamb Chops,Meat & Seafood,274.79,2025-06-27,0.16,1
Detergent,Home Essentials,112.44,2025-05-07,0.35,6
Chicken Breast,Meat & Seafood,244.96,2025-02-27,0.17,15
Tissue Box,Home Essentials,141.74,2025-06-06,0.36,3
Chicken Breast,Meat & Seafood,299.91,2025-03-31,0.35,6
Bananas,Fresh Produce,254.79,2025-02-20,0.22,14
Mixed Vegetables,Frozen Foods,5.96,2025-06-05,0.32,10
White Bread,Bakery,235.34,2025-06-05,0.23,8
Beef Mince,Meat & Seafood,196.34,2025-03-13,0.35,12
Pita Bread,Bakery,156.67,2025-02-25,0.2,8
Beef Mince,Meat & Seafood,112.83,2025-01-24,0.31,15
Tissue Box,Home Essentials,157.04,2025-05-22,0.18,15
Red Bull,Beverages,8.15,2025-05-18,0.17,15
Salmon Fillet,Meat & Seafood,141.33,2025-05-14,0.39,5
Apples,Fresh Produce,62.84,2025-02-20,0.06,8
Red Bull,Beverages,224.97,2025-05-23,0.29,8
Orange Juice,Beverages,134.72,2025-03-16,0.29,4
Apples,Fresh Produce,95.57,2025-06-28,0.39,10
Tomatoes,Fresh Produce,256.91,2025-07-10,0.12,12
Pepsi Can,Beverages,5.13,2025-03-24,0.09,14
Mop,Home Essentials,89.07,2025-05-14,0.2,15
Lamb Chops,Meat & Seafood,263.58,2025-05-20,0.31,12
French Fries,Frozen Foods,280.72,2025-07-10,0.35,4
Orange Juice,Beverages,5.74,2025-05-31,0.11,8
Bananas,Fresh Produce,248.19,2025-07-02,0.26,3
Chicken Nuggets,Frozen Foods,20.57,2025-06-27,0.24,15
Donuts,Bakery,36.58,2025-06-05,0.25,14
Cucumbers,Fresh Produce,17.08,2025-04-15,0.12,12
Aluminium Foil,Home Essentials,35.45,2025-06-01,0.39,15
Orange Juice,Beverages,71.42,2025-06-28,0.4,2
Pepsi Can,Beverages,52.07,2025-04-24,0.06,8
Carrots,Fresh Produce,248.04,2025-07-14,0.31,14
Frozen Pizza,Frozen Foods,129.9,2025-05-07,0.27,8
Chocolate Cake,Bakery,111.22,2025-03-16,0.36,4
Pepsi Can,Beverages,196.25,2025-05-18,0.34,4
Donuts,Bakery,18.42,2025-04-08,0.39,3
Detergent,Home Essentials,296.71,2025-03-30,0.02,14
Croissant,Bakery,205.22,2025-01-30,0.32,15
Pepsi Can,Beverages,62.56,2025-05-11,0.18,9
Chicken Nuggets,Frozen Foods,106.95,2025-05-17,0.07,8
Aluminium Foil,Home Essentials,7.9,2025-06-03,0.02,9
Mixed Vegetables,Frozen Foods,139.56,2025-03-06,0.22,10
Prawns,Meat & Seafood,152.8,2025-03-09,0.19,1
Mop,Home Essentials,20.14,2025-02-25,0.03,13
Chicken Breast,Meat & Seafood,265.86,2025-02-14,0.02,5
Apples,Fresh Produce,52.13,2025-02-21,0.31,6
Lamb Chops,Meat & Seafood,275.11,2025-05-10,0.34,14
Mixed Vegetables,Frozen Foods,120.67,2025-04-11,0.39,5
Ice Cream Tub,Frozen Foods,146.61,2025-07-01,0.33,15
Aluminium Foil,Home Essentials,77.82,2025-02-21,0.2,8
Beef Mince,Meat & Seafood,187.8,2025-02-21,0.32,13
Tomatoes,Fresh Produce,150.4,2025-02-24,0.21,9
Chicken Breast,Meat & Seafood,208.41,2025-03-24,0.14,15
Chocolate Cake,Bakery,124.8,2025-06-20,0.12,3
French Fries,Frozen Foods,230.26,2025-04-09,0.25,6
Tissue Box,Home Essentials,154.45,2025-06-19,0.14,7
Donuts,Bakery,50.58,2025-06-08,0.23,7
Bananas,Fresh Produce,84.43,2025-05-17,0.11,14
Ice Cream Tub,Frozen Foods,84.89,2025-06-08,0.08,9
Salmon Fillet,Meat & Seafood,268.51,2025-07-09,0.31,12
White Bread,Bakery,81.77,2025-04-25,0.21,11
Donuts,Bakery,29.9,2025-05-21,0.04,1
French Fries,Frozen Foods,295.28,2025-07-12,0.09,13
Mop,Home Essentials,212.27,2025-02-06,0.36,12
Cucumbers,Fresh Produce,205.21,2025-04-20,0.26,7
Prawns,Meat & Seafood,220.82,2025-06-04,0.14,3
Bananas,Fresh Produce,184.33,2025-06-20,0.22,1
Chicken Breast,Meat & Seafood,94.08,2025-02-18,0.37,8
Tomatoes,Fresh Produce,257.02,2025-02-21,0.24,13
Salmon Fillet,Meat & Seafood,103.05,2025-03-22,0.2,1
Pepsi Can,Beverages,238.29,2025-03-10,0.29,3
Bananas,Fresh Produce,256.46,2025-03-22,0.36,7
Lamb Chops,Meat & Seafood,276.77,2025-07-23,0.18,10
Ice Cream Tub,Frozen Foods,203.17,2025-04-19,0.32,9
Carrots,Fresh Produce,285.39,2025-03-06,0.07,12
Bananas,Fresh Produce,173.7,2025-06-05,0.37,13
Donuts,Bakery,269.74,2025-06-02,0.25,7
Frozen Pizza,Frozen Foods,181.29,2025-04-08,0.07,9
Chicken Breast,Meat & Seafood,40.31,2025-04-20,0.24,1
Detergent,Home Essentials,234.71,2025-07-18,0.31,12
French Fries,Frozen Foods,235.01,2025-01-27,0.16,10
Tissue Box,Home Essentials,11.43,2025-04-27,0.01,11
Detergent,Home Essentials,59.25,2025-04-22,0.26,2
Air Freshener,Home Essentials,45.52,2025-06-07,0.21,4
Tissue Box,Home Essentials,166.84,2025-02-05,0.37,2
Pita Bread,Bakery,45.17,2025-07-11,0.14,6
French Fries,Frozen Foods,30.81,2025-05-29,0.34,1
Pepsi Can,Beverages,211.61,2025-03-20,0.23,4
Pepsi Can,Beverages,273.19,2025-02-27,0.16,14
Chicken Nuggets,Frozen Foods,186.38,2025-07-03,0.13,14
Cucumbers,Fresh Produce,127.64,2025-05-06,0.05,8
White Bread,Bakery,291.56,2025-04-08,0.35,13
Coca-Cola Bottle,Beverages,78.05,2025-01-25,0.04,12
Beef Mince,Meat & Seafood,107.39,2025-05-06,0.18,12
Air Freshener,Home Essentials,97.26,2025-03-01,0.01,4
Orange Juice,Beverages,298.18,2025-01-31,0.32,4
Frozen Pizza,Frozen Foods,128.63,2025-02-19,0.25,3
Detergent,Home Essentials,197.99,2025-06-17,0.39,5
Chocolate Cake,Bakery,48.58,2025-06-02,0.34,15
French Fries,Frozen Foods,60.83,2025-07-24,0.14,12
Croissant,Bakery,85.22,2025-06-16,0.14,13
Croissant,Bakery,44.1,2025-07-03,0.2,11
Mop,Home Essentials,22.18,2025-02-15,0.28,1
French Fries,Frozen Foods,190.75,2025-02-03,0.08,12
Detergent,Home Essentials,241.22,2025-06-26,0.24,3
Air Freshener,Home Essentials,113.66,2025-05-24,0.08,9
Mop,Home Essentials,10.86,2025-07-20,0.27,3
Beef Mince,Meat & Seafood,284.97,2025-06-25,0.01,5
Chocolate Cake,Bakery,235.32,2025-03-24,0.18,10
Pita Bread,Bakery,65.77,2025-02-17,0.3,13
Detergent,Home Essentials,290.1,2025-05-01,0.29,12
Detergent,Home Essentials,116.12,2025-06-19,0.38,5
White Bread,Bakery,73.39,2025-04-18,0.32,6
Coca-Cola Bottle,Beverages,253.41,2025-04-11,0.09,6
Ice Cream Tub,Frozen Foods,48.84,2025-07-03,0.22,12
Ice Cream Tub,Frozen Foods,291.16,2025-05-06,0.21,5
Prawns,Meat & Seafood,114.15,2025-02-16,0.18,3
Prawns,Meat & Seafood,57.91,2025-05-11,0.14,10
Mop,Home Essentials,116.91,2025-06-10,0.09,7
Pita Bread,Bakery,98.6,2025-02-07,0.22,1
Chicken Nuggets,Frozen Foods,141.81,2025-02-11,0.23,14
Chicken Breast,Meat & Seafood,68.37,2025-02-03,0.38,15
Mixed Vegetables,Frozen Foods,84.01,2025-07-19,0.28,3
Coca-Cola Bottle,Beverages,230.7,2025-02-27,0.06,10
Carrots,Fresh Produce,20.47,2025-05-02,0.16,2
Pita Bread,Bakery,73.81,2025-04-13,0.2,6
Croissant,Bakery,110.87,2025-01-23,0.23,8
Apples,Fresh Produce,111.86,2025-06-29,0.19,5
Donuts,Bakery,120.12,2025-06-29,0.1,3
Chocolate Cake,Bakery,63.42,2025-03-14,0.11,5
Chicken Nuggets,Frozen Foods,297.51,2025-04-22,0.18,9
Tissue Box,Home Essentials,133.25,2025-07-20,0.02,7
Green Tea,Beverages,131.59,2025-07-11,0.07,14
Aluminium Foil,Home Essentials,165.18,2025-03-14,0.15,2
Croissant,Bakery,47.96,2025-05-23,0.14,4
Chicken Nuggets,Frozen Foods,208.89,2025-07-10,0.33,12
White Bread,Bakery,264.44,2025-03-20,0.04,5
Detergent,Home Essentials,5.04,2025-06-18,0.13,10
French Fries,Frozen Foods,231.3,2025-02-25,0.01,5
Salmon Fillet,Meat & Seafood,33.87,2025-04-28,0.11,2
Carrots,Fresh Produce,126.67,2025-05-17,0.04,3
Pita Bread,Bakery,43.81,2025-06-18,0.2,1
Detergent,Home Essentials,220.55,2025-04-26,0.05,5
Mop,Home Essentials,172.83,2025-02-10,0.27,8
Chicken Nuggets,Frozen Foods,259.09,2025-03-13,0.3,1
Apples,Fresh Produce,18.52,2025-03-19,0.25,4
Mop,Home Essentials,284.95,2025-06-14,0.04,9
Aluminium Foil,Home Essentials,172.5,2025-07-17,0.28,4
Chocolate Cake,Bakery,147.2,2025-06-07,0.33,3
Detergent,Home Essentials,233.11,2025-03-09,0.2,13
White Bread,Bakery,167.53,2025-05-05,0.22,3
Ice Cream Tub,Frozen Foods,151.44,2025-05-05,0.25,15
Salmon Fillet,Meat & Seafood,18.57,2025-04-26,0.16,3
Chicken Breast,Meat & Seafood,201.02,2025-04-25,0.1,5
Ice Cream Tub,Frozen Foods,126.67,2025-04-02,0.04,11
Bananas,Fresh Produce,55.34,2025-07-09,0.15,12
Green Tea,Beverages,232.19,2025-04-30,0.23,13
Lamb Chops,Meat & Seafood,189.74,2025-06-14,0.28,2
Mixed Vegetables,Frozen Foods,112.24,2025-05-29,0.2,14
Prawns,Meat & Seafood,176.61,2025-02-23,0.2,5
Frozen Pizza,Frozen Foods,87.0,2025-05-27,0.39,6
Red Bull,Beverages,227.13,2025-01-24,0.15,3
Lamb Chops,Meat & Seafood,159.56,2025-05-20,0.15,12
Tomatoes,Fresh Produce,41.55,2025-02-16,0.24,10
Aluminium Foil,Home Essentials,219.96,2025-06-11,0.38,3
Salmon Fillet,Meat & Seafood,256.5,2025-03-08,0.06,12
Detergent,Home Essentials,36.77,2025-02-19,0.2,3
Lamb Chops,Meat & Seafood,81.51,2025-07-09,0.03,15
Croissant,Bakery,274.0,2025-03-23,0.12,14
Tomatoes,Fresh Produce,206.1,2025-06-30,0.23,2
Chicken Breast,Meat & Seafood,176.77,2025-05-16,0.33,14
Apples,Fresh Produce,34.46,2025-02-28,0.14,1
White Bread,Bakery,40.5,2025-05-21,0.05,12
Aluminium Foil,Home Essentials,176.08,2025-03-20,0.17,4
Croissant,Bakery,25.99,2025-03-13,0.12,3
Orange Juice,Beverages,81.48,2025-01-26,0.24,15
Tissue Box,Home Essentials,14.85,2025-03-17,0.23,15
Mixed Vegetables,Frozen Foods,245.99,2025-02-12,0.35,12
French Fries,Frozen Foods,223.31,2025-05-14,0.15,9
Chicken Breast,Meat & Seafood,22.82,2025-01-24,0.26,7
Aluminium Foil,Home Essentials,159.95,2025-02-16,0.18,7
Prawns,Meat & Seafood,246.77,2025-02-26,0.38,10
Chicken Nuggets,Frozen Foods,177.05,2025-06-22,0.38,9
Coca-Cola Bottle,Beverages,80.19,2025-07-07,0.11,9
Chicken Breast,Meat & Seafood,201.51,2025-05-04,0.1,15
Red Bull,Beverages,275.99,2025-03-04,0.34,11
Cucumbers,Fresh Produce,242.44,2025-05-17,0.18,8
Beef Mince,Meat & Seafood,291.33,2025-01-28,0.06,13
Mixed Vegetables,Frozen Foods,225.11,2025-06-22,0.08,6
Salmon Fillet,Meat & Seafood,152.3,2025-04-10,0.07,1
Air Freshener,Home Essentials,246.43,2025-05-18,0.18,15
Air Freshener,Home Essentials,138.57,2025-07-02,0.3,2
Detergent,Home Essentials,287.54,2025-07-06,0.17,8
Donuts,Bakery,84.49,2025-05-29,0.13,6
White Bread,Bakery,294.54,2025-02-13,0.12,10
Lamb Chops,Meat & Seafood,231.81,2025-06-19,0.28,9
Chicken Breast,Meat & Seafood,104.53,2025-02-17,0.11,13
Salmon Fillet,Meat & Seafood,8.31,2025-06-29,0.03,6
Donuts,Bakery,116.16,2025-03-20,0.04,13
Mop,Home Essentials,231.11,2025-05-19,0.3,5
Tissue Box,Home Essentials,180.79,2025-04-14,0.01,1
Donuts,Bakery,99.63,2025-02-10,0.07,2
Ice Cream Tub,Frozen Foods,131.8,2025-03-08,0.32,8
Mop,Home Essentials,117.53,2025-06-22,0.16,4
White Bread,Bakery,57.12,2025-01-27,0.16,8
Tomatoes,Fresh Produce,201.43,2025-06-27,0.39,5
Tomatoes,Fresh Produce,234.75,2025-05-02,0.19,10
Cucumbers,Fresh Produce,179.92,2025-02-25,0.08,2
Tomatoes,Fresh Produce,194.8,2025-02-17,0.02,15
Tissue Box,Home Essentials,222.9,2025-01-28,0.15,8
Ice Cream Tub,Frozen Foods,23.59,2025-01-25,0.31,12
Chocolate Cake,Bakery,119.24,2025-05-28,0.04,10
Salmon Fillet,Meat & Seafood,78.68,2025-03-18,0.32,2
Chicken Breast,Meat & Seafood,106.82,2025-02-02,0.3,1
Apples,Fresh Produce,138.3,2025-06-05,0.16,7
White Bread,Bakery,32.31,2025-05-23,0.26,6
White Bread,Bakery,88.18,2025-06-22,0.01,8
Orange Juice,Beverages,107.73,2025-04-26,0.35,1
Chicken Nuggets,Frozen Foods,288.45,2025-02-28,0.04,3
Chocolate Cake,Bakery,289.98,2025-07-23,0.36,11
Air Freshener,Home Essentials,27.48,2025-07-01,0.07,4
Tomatoes,Fresh Produce,112.87,2025-04-08,0.03,5
Tomatoes,Fresh Produce,222.95,2025-02-20,0.16,11
Red Bull,Beverages,36.16,2025-04-13,0.12,9
Prawns,Meat & Seafood,52.51,2025-07-11,0.17,2
Pepsi Can,Beverages,276.18,2025-06-19,0.08,7
Croissant,Bakery,260.66,2025-05-13,0.21,5
French Fries,Frozen Foods,245.65,2025-04-23,0.04,11
Green Tea,Beverages,230.09,2025-05-14,0.2,6
Orange Juice,Beverages,76.21,2025-07-21,0.24,15
