sales_id,product_id,store_id,date_id,price,discount,quantity,product_name,category,store_name,city,date_sold,day,month,year,quarter,weekday,net_price,revenue
5757141,29,1,2025-02-01,54.89,0.02,1,Baby Shampoo,Baby Products,Lulu Hypermarket Al Gharrafa,Qatar,2025-02-01,1,2,2025,1,Saturday,53.7922,53.7922
5757142,194,1,2025-02-20,139.07,0.14,14,Fresh Milk,Dairy & Eggs,Lulu Hypermarket Al Gharrafa,Qatar,2025-02-20,20,2,2025,1,Thursday,119.60019999999999,1674.4027999999998
5757143,377,1,2025-02-09,114.67,0.23,15,Biscuits,Snacks & Sweets,Lulu Hypermarket Al Gharrafa,Qatar,2025-02-09,9,2,2025,1,Sunday,88.2959,1324.4385
5757144,291,1,2025-04-13,63.12,0.02,16,Teething Gel,Baby Products,Lulu Hypermarket Al Gharrafa,Qatar,2025-04-13,13,4,2025,2,Sunday,61.8576,989.7216
5757145,542,1,2025-02-24,20.56,0.15,5,Baby Wipes,Baby Products,Lulu Hypermarket Al Gharrafa,Qatar,2025-02-24,24,2,2025,1,Monday,17.476,87.38
5757146,210,1,2025-04-10,196.15,0.19,18,Face Wash,Personal Care,Lulu Hypermarket Al Gharrafa,Qatar,2025-04-10,10,4,2025,2,Thursday,158.88150000000002,2859.867
5757147,470,1,2025-04-09,126.94,0.22,12,Salted Butter,Dairy & Eggs,Lulu Hypermarket Al Gharrafa,Qatar,2025-04-09,9,4,2025,2,Wednesday,99.0132,1188.1584
5757148,108,1,2025-05-07,45.76,0.29,3,Deodorant,Personal Care,Lulu Hypermarket Al Gharrafa,Qatar,2025-05-07,7,5,2025,2,Wednesday,32.489599999999996,97.46879999999999
5757149,286,1,2025-06-05,100.08,0.07,15,Scrub Sponge,Cleaning Supplies,Lulu Hypermarket Al Gharrafa,Qatar,2025-06-05,5,6,2025,2,Thursday,93.0744,1396.116
5757150,98,1,2025-04-22,197.96,0.28,6,Cheddar Cheese,Dairy & Eggs,Lulu Hypermarket Al Gharrafa,Qatar,2025-04-22,22,4,2025,2,Tuesday,142.5312,855.1872000000001
5757151,192,1,2025-04-25,29.49,0.1,18,Glass Cleaner,Cleaning Supplies,Lulu Hypermarket Al Gharrafa,Qatar,2025-04-25,25,4,2025,2,Friday,26.541,477.738
5757152,289,1,2025-03-25,165.94,0.29,8,White Sugar,Pantry Staples,Lulu Hypermarket Al Gharrafa,Qatar,2025-03-25,25,3,2025,1,Tuesday,117.81739999999999,942.5391999999999
5757153,568,1,2025-01-24,191.04,0.19,8,All-Purpose Flour,Pantry Staples,Lulu Hypermarket Al Gharrafa,Qatar,2025-01-24,24,1,2025,1,Friday,154.7424,1237.9392
5757154,108,1,2025-02-05,140.16,0.02,1,Deodorant,Personal Care,Lulu Hypermarket Al Gharrafa,Qatar,2025-02-05,5,2,2025,1,Wednesday,137.3568,137.3568
5757155,565,1,2025-05-13,134.82,0.05,1,Shampoo,Personal Care,Lulu Hypermarket Al Gharrafa,Qatar,2025-05-13,13,5,2025,2,Tuesday,128.07899999999998,128.07899999999998
5757156,184,1,2025-06-02,185.03,0.19,6,Disinfectant Spray,Cleaning Supplies,Lulu Hypermarket Al Gharrafa,Qatar,2025-06-02,2,6,2025,2,Monday,149.8743,899.2458
5757157,192,1,2025-06-19,194.93,0.29,8,Glass Cleaner,Cleaning Supplies,Lulu Hypermarket Al Gharrafa,Qatar,2025-06-19,19,6,2025,2,Thursday,138.4003,1107.2024
5757158,377,1,2025-01-24,35.16,0.04,3,Biscuits,Snacks & Sweets,Lulu Hypermarket Al Gharrafa,Qatar,2025-01-24,24,1,2025,1,Friday,33.7536,101.26079999999999
5757159,97,1,2025-03-02,65.11,0.01,13,Sunflower Oil,Pantry Staples,Lulu Hypermarket Al Gharrafa,Qatar,2025-03-02,2,3,2025,1,Sunday,64.4589,837.9657
5757160,542,1,2025-02-27,99.08,0.14,20,Baby Wipes,Baby Products,Lulu Hypermarket Al Gharrafa,Qatar,2025-02-27,27,2,2025,1,Thursday,85.2088,1704.176
5757161,370,1,2025-04-15,118.87,0.23,20,Liquid Detergent,Cleaning Supplies,Lulu Hypermarket Al Gharrafa,Qatar,2025-04-15,15,4,2025,2,Tuesday,91.52990000000001,1830.5980000000002
5757162,470,1,2025-05-19,97.84,0.26,12,Salted Butter,Dairy & Eggs,Lulu Hypermarket Al Gharrafa,Qatar,2025-05-19,19,5,2025,2,Monday,72.4016,868.8192
5757163,470,1,2025-03-25,102.67,0.04,15,Salted Butter,Dairy & Eggs,Lulu Hypermarket Al Gharrafa,Qatar,2025-03-25,25,3,2025,1,Tuesday,98.5632,1478.4479999999999
5757164,463,1,2025-02-16,199.82,0.14,15,Gummy Bears,Snacks & Sweets,Lulu Hypermarket Al Gharrafa,Qatar,2025-02-16,16,2,2025,1,Sunday,171.8452,2577.678
5757165,291,1,2025-06-28,128.43,0.18,1,Teething Gel,Baby Products,Lulu Hypermarket Al Gharrafa,Qatar,2025-06-28,28,6,2025,2,Saturday,105.31260000000002,105.31260000000002
5757166,98,1,2025-03-11,137.29,0.14,11,Cheddar Cheese,Dairy & Eggs,Lulu Hypermarket Al Gharrafa,Qatar,2025-03-11,11,3,2025,1,Tuesday,118.06939999999999,1298.7633999999998
5757167,463,1,2025-06-11,190.18,0.04,10,Gummy Bears,Snacks & Sweets,Lulu Hypermarket Al Gharrafa,Qatar,2025-06-11,11,6,2025,2,Wednesday,182.5728,1825.728
5757168,370,1,2025-01-23,112.73,0.2,15,Liquid Detergent,Cleaning Supplies,Lulu Hypermarket Al Gharrafa,Qatar,2025-01-23,23,1,2025,1,Thursday,90.18400000000001,1352.7600000000002
5757169,565,1,2025-03-17,190.12,0.0,15,Shampoo,Personal Care,Lulu Hypermarket Al Gharrafa,Qatar,2025-03-17,17,3,2025,1,Monday,190.12,2851.8
5757170,5,1,2025-06-23,32.8,0.03,6,Potato Chips,Snacks & Sweets,Lulu Hypermarket Al Gharrafa,Qatar,2025-06-23,23,6,2025,2,Monday,31.815999999999995,190.89599999999996
5757171,91,1,2025-06-29,62.13,0.07,2,Bleach,Cleaning Supplies,Lulu Hypermarket Al Gharrafa,Qatar,2025-06-29,29,6,2025,2,Sunday,57.780899999999995,115.56179999999999
5757172,363,1,2025-04-05,189.45,0.09,3,Trail Mix,Snacks & Sweets,Lulu Hypermarket Al Gharrafa,Qatar,2025-04-05,5,4,2025,2,Saturday,172.3995,517.1985
5757173,184,1,2025-03-15,29.44,0.04,10,Disinfectant Spray,Cleaning Supplies,Lulu Hypermarket Al Gharrafa,Qatar,2025-03-15,15,3,2025,1,Saturday,28.2624,282.624
5757174,542,1,2025-07-08,50.45,0.3,7,Baby Wipes,Baby Products,Lulu Hypermarket Al Gharrafa,Qatar,2025-07-08,8,7,2025,3,Tuesday,35.315,247.20499999999998
5757175,210,1,2025-06-13,9.19,0.02,15,Face Wash,Personal Care,Lulu Hypermarket Al Gharrafa,Qatar,2025-06-13,13,6,2025,2,Friday,9.0062,135.093
5757176,113,1,2025-06-20,133.28,0.29,4,Body Lotion,Personal Care,Lulu Hypermarket Al Gharrafa,Qatar,2025-06-20,20,6,2025,2,Friday,94.6288,378.5152
5757177,184,1,2025-04-10,20.72,0.28,10,Disinfectant Spray,Cleaning Supplies,Lulu Hypermarket Al Gharrafa,Qatar,2025-04-10,10,4,2025,2,Thursday,14.918399999999998,149.18399999999997
5757178,210,1,2025-03-03,18.8,0.26,14,Face Wash,Personal Care,Lulu Hypermarket Al Gharrafa,Qatar,2025-03-03,3,3,2025,1,Monday,13.912,194.768
5757179,98,1,2025-04-25,64.28,0.1,10,Cheddar Cheese,Dairy & Eggs,Lulu Hypermarket Al Gharrafa,Qatar,2025-04-25,25,4,2025,2,Friday,57.852000000000004,578.52
5757180,113,1,2025-02-21,185.01,0.2,3,Body Lotion,Personal Care,Lulu Hypermarket Al Gharrafa,Qatar,2025-02-21,21,2,2025,1,Friday,148.008,444.024
5757181,91,1,2025-03-19,145.07,0.25,5,Bleach,Cleaning Supplies,Lulu Hypermarket Al Gharrafa,Qatar,2025-03-19,19,3,2025,1,Wednesday,108.8025,544.0124999999999
5757182,108,1,2025-07-18,9.32,0.01,12,Deodorant,Personal Care,Lulu Hypermarket Al Gharrafa,Qatar,2025-07-18,18,7,2025,3,Friday,9.2268,110.72160000000001
5757183,210,1,2025-06-04,33.66,0.04,4,Face Wash,Personal Care,Lulu Hypermarket Al Gharrafa,Qatar,2025-06-04,4,6,2025,2,Wednesday,32.313599999999994,129.25439999999998
5757184,291,1,2025-04-10,180.4,0.16,6,Teething Gel,Baby Products,Lulu Hypermarket Al Gharrafa,Qatar,2025-04-10,10,4,2025,2,Thursday,151.536,909.216
5757185,289,1,2025-03-23,48.12,0.26,7,White Sugar,Pantry Staples,Lulu Hypermarket Al Gharrafa,Qatar,2025-03-23,23,3,2025,1,Sunday,35.608799999999995,249.26159999999996
5757186,377,1,2025-06-05,154.42,0.29,12,Biscuits,Snacks & Sweets,Lulu Hypermarket Al Gharrafa,Qatar,2025-06-05,5,6,2025,2,Thursday,109.63819999999998,1315.6583999999998
5757187,98,1,2025-07-17,40.8,0.07,12,Cheddar Cheese,Dairy & Eggs,Lulu Hypermarket Al Gharrafa,Qatar,2025-07-17,17,7,2025,3,Thursday,37.943999999999996,455.328
5757188,296,1,2025-06-22,41.84,0.06,2,Canned Beans,Pantry Staples,Lulu Hypermarket Al Gharrafa,Qatar,2025-06-22,22,6,2025,2,Sunday,39.3296,78.6592
5757189,565,1,2025-03-02,144.99,0.32,8,Shampoo,Personal Care,Lulu Hypermarket Al Gharrafa,Qatar,2025-03-02,2,3,2025,1,Sunday,98.5932,788.7456
5757190,91,1,2025-05-28,167.25,0.28,19,Bleach,Cleaning Supplies,Lulu Hypermarket Al Gharrafa,Qatar,2025-05-28,28,5,2025,2,Wednesday,120.42,2287.98
5757191,286,1,2025-07-02,185.17,0.12,7,Scrub Sponge,Cleaning Supplies,Lulu Hypermarket Al Gharrafa,Qatar,2025-07-02,2,7,2025,3,Wednesday,162.9496,1140.6472
5757192,204,1,2025-05-12,86.62,0.13,20,Greek Yogurt,Dairy & Eggs,Lulu Hypermarket Al Gharrafa,Qatar,2025-05-12,12,5,2025,2,Monday,75.35940000000001,1507.188
5757193,113,1,2025-06-18,133.35,0.31,3,Body Lotion,Personal Care,Lulu Hypermarket Al Gharrafa,Qatar,2025-06-18,18,6,2025,2,Wednesday,92.01149999999998,276.0345
5757194,549,1,2025-05-14,130.03,0.23,12,Chocolate Bar,Snacks & Sweets,Lulu Hypermarket Al Gharrafa,Qatar,2025-05-14,14,5,2025,2,Wednesday,100.12310000000001,1201.4772
5757195,565,1,2025-03-16,150.56,0.28,6,Shampoo,Personal Care,Lulu Hypermarket Al Gharrafa,Qatar,2025-03-16,16,3,2025,1,Sunday,108.4032,650.4192
5757196,370,1,2025-06-29,122.07,0.0,2,Liquid Detergent,Cleaning Supplies,Lulu Hypermarket Al Gharrafa,Qatar,2025-06-29,29,6,2025,2,Sunday,122.07,244.14
5757197,5,1,2025-06-19,121.27,0.27,20,Potato Chips,Snacks & Sweets,Lulu Hypermarket Al Gharrafa,Qatar,2025-06-19,19,6,2025,2,Thursday,88.52709999999999,1770.542
5757198,568,1,2025-02-08,149.0,0.32,12,All-Purpose Flour,Pantry Staples,Lulu Hypermarket Al Gharrafa,Qatar,2025-02-08,8,2,2025,1,Saturday,101.32,1215.84
5757199,542,1,2025-03-27,106.76,0.0,14,Baby Wipes,Baby Products,Lulu Hypermarket Al Gharrafa,Qatar,2025-03-27,27,3,2025,1,Thursday,106.76,1494.64
5757200,202,1,2025-01-28,174.47,0.16,12,Organic Eggs,Dairy & Eggs,Lulu Hypermarket Al Gharrafa,Qatar,2025-01-28,28,1,2025,1,Tuesday,146.5548,1758.6576
5757201,371,1,2025-03-14,73.59,0.27,8,Toothpaste,Personal Care,Lulu Hypermarket Al Gharrafa,Qatar,2025-03-14,14,3,2025,1,Friday,53.7207,429.7656
5757202,113,1,2025-07-17,126.56,0.28,20,Body Lotion,Personal Care,Lulu Hypermarket Al Gharrafa,Qatar,2025-07-17,17,7,2025,3,Thursday,91.1232,1822.464
5757203,210,1,2025-05-30,52.26,0.03,8,Face Wash,Personal Care,Lulu Hypermarket Al Gharrafa,Qatar,2025-05-30,30,5,2025,2,Friday,50.6922,405.5376
5757204,194,1,2025-06-01,94.41,0.02,15,Fresh Milk,Dairy & Eggs,Lulu Hypermarket Al Gharrafa,Qatar,2025-06-01,1,6,2025,2,Sunday,92.5218,1387.827
5757205,568,1,2025-04-14,162.99,0.3,12,All-Purpose Flour,Pantry Staples,Lulu Hypermarket Al Gharrafa,Qatar,2025-04-14,14,4,2025,2,Monday,114.093,1369.116
5757206,91,1,2025-03-11,109.06,0.35,9,Bleach,Cleaning Supplies,Lulu Hypermarket Al Gharrafa,Qatar,2025-03-11,11,3,2025,1,Tuesday,70.88900000000001,638.0010000000001
5757207,296,1,2025-02-10,14.68,0.05,18,Canned Beans,Pantry Staples,Lulu Hypermarket Al Gharrafa,Qatar,2025-02-10,10,2,2025,1,Monday,13.946,251.028
5757208,286,1,2025-06-11,55.53,0.28,8,Scrub Sponge,Cleaning Supplies,Lulu Hypermarket Al Gharrafa,Qatar,2025-06-11,11,6,2025,2,Wednesday,39.9816,319.8528
5757209,289,1,2025-03-22,92.13,0.25,10,White Sugar,Pantry Staples,Lulu Hypermarket Al Gharrafa,Qatar,2025-03-22,22,3,2025,1,Saturday,69.0975,690.9749999999999
5757210,194,1,2025-07-10,7.64,0.31,9,Fresh Milk,Dairy & Eggs,Lulu Hypermarket Al Gharrafa,Qatar,2025-07-10,10,7,2025,3,Thursday,5.271599999999999,47.444399999999995
5757211,370,1,2025-04-17,147.04,0.34,18,Liquid Detergent,Cleaning Supplies,Lulu Hypermarket Al Gharrafa,Qatar,2025-04-17,17,4,2025,2,Thursday,97.04639999999998,1746.8351999999995
5757212,286,1,2025-06-23,106.27,0.07,6,Scrub Sponge,Cleaning Supplies,Lulu Hypermarket Al Gharrafa,Qatar,2025-06-23,23,6,2025,2,Monday,98.83109999999999,592.9866
5757213,291,1,2025-06-28,149.13,0.29,13,Teething Gel,Baby Products,Lulu Hypermarket Al Gharrafa,Qatar,2025-06-28,28,6,2025,2,Saturday,105.88229999999999,1376.4698999999998
5757214,204,1,2025-07-11,192.69,0.29,17,Greek Yogurt,Dairy & Eggs,Lulu Hypermarket Al Gharrafa,Qatar,2025-07-11,11,7,2025,3,Friday,136.8099,2325.7683
5757215,370,1,2025-06-25,146.62,0.14,4,Liquid Detergent,Cleaning Supplies,Lulu Hypermarket Al Gharrafa,Qatar,2025-06-25,25,6,2025,2,Wednesday,126.0932,504.3728
5757216,463,1,2025-03-19,51.32,0.24,5,Gummy Bears,Snacks & Sweets,Lulu Hypermarket Al Gharrafa,Qatar,2025-03-19,19,3,2025,1,Wednesday,39.0032,195.016
5757217,291,1,2025-04-20,161.48,0.08,12,Teething Gel,Baby Products,Lulu Hypermarket Al Gharrafa,Qatar,2025-04-20,20,4,2025,2,Sunday,148.5616,1782.7392
5757218,289,1,2025-04-26,150.27,0.27,2,White Sugar,Pantry Staples,Lulu Hypermarket Al Gharrafa,Qatar,2025-04-26,26,4,2025,2,Saturday,109.6971,219.3942
5757219,463,1,2025-04-13,134.22,0.04,4,Gummy Bears,Snacks & Sweets,Lulu Hypermarket Al Gharrafa,Qatar,2025-04-13,13,4,2025,2,Sunday,128.8512,515.4048
5757220,470,1,2025-07-24,67.21,0.23,16,Salted Butter,Dairy & Eggs,Lulu Hypermarket Al Gharrafa,Qatar,2025-07-24,24,7,2025,3,Thursday,51.7517,828.0272
5757221,97,1,2025-01-23,125.84,0.01,11,Sunflower Oil,Pantry Staples,Lulu Hypermarket Al Gharrafa,Qatar,2025-01-23,23,1,2025,1,Thursday,124.58160000000001,1370.3976
5757222,371,1,2025-04-16,55.12,0.23,10,Toothpaste,Personal Care,Lulu Hypermarket Al Gharrafa,Qatar,2025-04-16,16,4,2025,2,Wednesday,42.4424,424.424
5757223,113,1,2025-06-21,92.76,0.3,17,Body Lotion,Personal Care,Lulu Hypermarket Al Gharrafa,Qatar,2025-06-21,21,6,2025,2,Saturday,64.932,1103.844
5757224,470,1,2025-03-25,177.27,0.24,9,Salted Butter,Dairy & Eggs,Lulu Hypermarket Al Gharrafa,Qatar,2025-03-25,25,3,2025,1,Tuesday,134.7252,1212.5268
5757225,286,1,2025-04-02,149.26,0.28,4,Scrub Sponge,Cleaning Supplies,Lulu Hypermarket Al Gharrafa,Qatar,2025-04-02,2,4,2025,2,Wednesday,107.46719999999999,429.86879999999996
5757226,463,1,2025-06-21,144.02,0.35,15,Gummy Bears,Snacks & Sweets,Lulu Hypermarket Al Gharrafa,Qatar,2025-06-21,21,6,2025,2,Saturday,93.61300000000001,1404.1950000000002
5757227,470,1,2025-02-11,64.11,0.35,6,Salted Butter,Dairy & Eggs,Lulu Hypermarket Al Gharrafa,Qatar,2025-02-11,11,2,2025,1,Tuesday,41.6715,250.029
5757228,98,1,2025-05-13,102.23,0.35,10,Cheddar Cheese,Dairy & Eggs,Lulu Hypermarket Al Gharrafa,Qatar,2025-05-13,13,5,2025,2,Tuesday,66.4495,664.495
5757229,371,1,2025-03-06,131.94,0.07,11,Toothpaste,Personal Care,Lulu Hypermarket Al Gharrafa,Qatar,2025-03-06,6,3,2025,1,Thursday,122.70419999999999,1349.7461999999998
5757230,565,1,2025-03-18,82.45,0.29,1,Shampoo,Personal Care,Lulu Hypermarket Al Gharrafa,Qatar,2025-03-18,18,3,2025,1,Tuesday,58.5395,58.5395
5757231,463,1,2025-06-21,196.57,0.09,3,Gummy Bears,Snacks & Sweets,Lulu Hypermarket Al Gharrafa,Qatar,2025-06-21,21,6,2025,2,Saturday,178.8787,536.6361
5757232,565,1,2025-03-08,92.85,0.3,13,Shampoo,Personal Care,Lulu Hypermarket Al Gharrafa,Qatar,2025-03-08,8,3,2025,1,Saturday,64.99499999999999,844.9349999999998
5757233,117,1,2025-02-28,132.18,0.34,1,Diapers,Baby Products,Lulu Hypermarket Al Gharrafa,Qatar,2025-02-28,28,2,2025,1,Friday,87.2388,87.2388
5757234,470,1,2025-06-08,36.56,0.27,12,Salted Butter,Dairy & Eggs,Lulu Hypermarket Al Gharrafa,Qatar,2025-06-08,8,6,2025,2,Sunday,26.6888,320.2656
5757235,371,1,2025-05-02,104.46,0.03,4,Toothpaste,Personal Care,Lulu Hypermarket Al Gharrafa,Qatar,2025-05-02,2,5,2025,2,Friday,101.32619999999999,405.30479999999994
5757236,184,1,2025-02-24,80.72,0.33,18,Disinfectant Spray,Cleaning Supplies,Lulu Hypermarket Al Gharrafa,Qatar,2025-02-24,24,2,2025,1,Monday,54.08239999999999,973.4831999999999
5757237,29,1,2025-03-10,31.33,0.07,19,Baby Shampoo,Baby Products,Lulu Hypermarket Al Gharrafa,Qatar,2025-03-10,10,3,2025,1,Monday,29.136899999999997,553.6011
5757238,184,1,2025-07-12,75.44,0.28,1,Disinfectant Spray,Cleaning Supplies,Lulu Hypermarket Al Gharrafa,Qatar,2025-07-12,12,7,2025,3,Saturday,54.31679999999999,54.31679999999999
5757239,568,1,2025-01-29,112.74,0.21,11,All-Purpose Flour,Pantry Staples,Lulu Hypermarket Al Gharrafa,Qatar,2025-01-29,29,1,2025,1,Wednesday,89.0646,979.7106
5757240,470,1,2025-02-02,163.58,0.35,20,Salted Butter,Dairy & Eggs,Lulu Hypermarket Al Gharrafa,Qatar,2025-02-02,2,2,2025,1,Sunday,106.32700000000001,2126.5400000000004
5757241,29,1,2025-04-09,15.4,0.31,20,Baby Shampoo,Baby Products,Lulu Hypermarket Al Gharrafa,Qatar,2025-04-09,9,4,2025,2,Wednesday,10.626,212.51999999999998
5757242,192,1,2025-06-27,87.8,0.1,11,Glass Cleaner,Cleaning Supplies,Lulu Hypermarket Al Gharrafa,Qatar,2025-06-27,27,6,2025,2,Friday,79.02,869.2199999999999
5757243,210,1,2025-02-16,173.35,0.08,1,Face Wash,Personal Care,Lulu Hypermarket Al Gharrafa,Qatar,2025-02-16,16,2,2025,1,Sunday,159.482,159.482
5757244,296,1,2025-05-23,49.65,0.22,1,Canned Beans,Pantry Staples,Lulu Hypermarket Al Gharrafa,Qatar,2025-05-23,23,5,2025,2,Friday,38.727,38.727
5757245,113,1,2025-06-25,60.06,0.32,14,Body Lotion,Personal Care,Lulu Hypermarket Al Gharrafa,Qatar,2025-06-25,25,6,2025,2,Wednesday,40.840799999999994,571.7711999999999
5757246,296,1,2025-03-11,125.8,0.15,6,Canned Beans,Pantry Staples,Lulu Hypermarket Al Gharrafa,Qatar,2025-03-11,11,3,2025,1,Tuesday,106.92999999999999,641.5799999999999
5757247,91,1,2025-06-01,181.7,0.34,7,Bleach,Cleaning Supplies,Lulu Hypermarket Al Gharrafa,Qatar,2025-06-01,1,6,2025,2,Sunday,119.92199999999998,839.4539999999998
5757248,370,1,2025-07-21,89.67,0.29,19,Liquid Detergent,Cleaning Supplies,Lulu Hypermarket Al Gharrafa,Qatar,2025-07-21,21,7,2025,3,Monday,63.6657,1209.6483
5757249,98,1,2025-06-04,188.03,0.08,13,Cheddar Cheese,Dairy & Eggs,Lulu Hypermarket Al Gharrafa,Qatar,2025-06-04,4,6,2025,2,Wednesday,172.98760000000001,2248.8388
5757250,91,1,2025-04-15,112.8,0.14,9,Bleach,Cleaning Supplies,Lulu Hypermarket Al Gharrafa,Qatar,2025-04-15,15,4,2025,2,Tuesday,97.008,873.072
5757251,184,1,2025-05-21,199.15,0.28,11,Disinfectant Spray,Cleaning Supplies,Lulu Hypermarket Al Gharrafa,Qatar,2025-05-21,21,5,2025,2,Wednesday,143.388,1577.268
5757252,542,1,2025-02-23,35.82,0.34,14,Baby Wipes,Baby Products,Lulu Hypermarket Al Gharrafa,Qatar,2025-02-23,23,2,2025,1,Sunday,23.641199999999998,330.97679999999997
5757253,470,1,2025-04-14,123.21,0.14,3,Salted Butter,Dairy & Eggs,Lulu Hypermarket Al Gharrafa,Qatar,2025-04-14,14,4,2025,2,Monday,105.9606,317.8818
5757254,6,1,2025-02-06,181.95,0.01,4,Pasta,Pantry Staples,Lulu Hypermarket Al Gharrafa,Qatar,2025-02-06,6,2,2025,1,Thursday,180.13049999999998,720.5219999999999
5757255,463,1,2025-06-12,162.59,0.05,7,Gummy Bears,Snacks & Sweets,Lulu Hypermarket Al Gharrafa,Qatar,2025-06-12,12,6,2025,2,Thursday,154.4605,1081.2235
5757256,5,1,2025-02-13,89.77,0.17,6,Potato Chips,Snacks & Sweets,Lulu Hypermarket Al Gharrafa,Qatar,2025-02-13,13,2,2025,1,Thursday,74.50909999999999,447.05459999999994
5757257,463,1,2025-06-26,74.79,0.1,9,Gummy Bears,Snacks & Sweets,Lulu Hypermarket Al Gharrafa,Qatar,2025-06-26,26,6,2025,2,Thursday,67.311,605.7990000000001
5757258,210,1,2025-02-12,132.48,0.33,12,Face Wash,Personal Care,Lulu Hypermarket Al Gharrafa,Qatar,2025-02-12,12,2,2025,1,Wednesday,88.76159999999999,1065.1391999999998
5757259,192,1,2025-04-14,151.06,0.15,19,Glass Cleaner,Cleaning Supplies,Lulu Hypermarket Al Gharrafa,Qatar,2025-04-14,14,4,2025,2,Monday,128.401,2439.619
5757260,555,1,2025-02-06,112.71,0.17,19,Infant Formula,Baby Products,Lulu Hypermarket Al Gharrafa,Qatar,2025-02-06,6,2,2025,1,Thursday,93.54929999999999,1777.4366999999997
5757261,91,1,2025-03-20,140.07,0.2,5,Bleach,Cleaning Supplies,Lulu Hypermarket Al Gharrafa,Qatar,2025-03-20,20,3,2025,1,Thursday,112.056,560.28
5757262,184,1,2025-05-24,161.5,0.08,9,Disinfectant Spray,Cleaning Supplies,Lulu Hypermarket Al Gharrafa,Qatar,2025-05-24,24,5,2025,2,Saturday,148.58,1337.22
5757263,470,1,2025-05-21,134.45,0.06,10,Salted Butter,Dairy & Eggs,Lulu Hypermarket Al Gharrafa,Qatar,2025-05-21,21,5,2025,2,Wednesday,126.38299999999998,1263.83
5757264,470,1,2025-03-08,110.18,0.14,10,Salted Butter,Dairy & Eggs,Lulu Hypermarket Al Gharrafa,Qatar,2025-03-08,8,3,2025,1,Saturday,94.7548,947.548
5757265,463,1,2025-01-23,175.08,0.12,7,Gummy Bears,Snacks & Sweets,Lulu Hypermarket Al Gharrafa,Qatar,2025-01-23,23,1,2025,1,Thursday,154.0704,1078.4928
5757266,291,1,2025-02-15,6.51,0.3,8,Teething Gel,Baby Products,Lulu Hypermarket Al Gharrafa,Qatar,2025-02-15,15,2,2025,1,Saturday,4.5569999999999995,36.455999999999996
5757267,289,1,2025-05-25,96.5,0.19,2,White Sugar,Pantry Staples,Lulu Hypermarket Al Gharrafa,Qatar,2025-05-25,25,5,2025,2,Sunday,78.165,156.33
5757268,210,1,2025-05-22,155.98,0.24,17,Face Wash,Personal Care,Lulu Hypermarket Al Gharrafa,Qatar,2025-05-22,22,5,2025,2,Thursday,118.5448,2015.2615999999998
5757269,291,1,2025-04-23,8.56,0.18,12,Teething Gel,Baby Products,Lulu Hypermarket Al Gharrafa,Qatar,2025-04-23,23,4,2025,2,Wednesday,7.0192000000000005,84.2304
5757270,289,1,2025-04-18,170.36,0.05,8,White Sugar,Pantry Staples,Lulu Hypermarket Al Gharrafa,Qatar,2025-04-18,18,4,2025,2,Friday,161.842,1294.736
5757271,97,1,2025-01-30,49.69,0.32,8,Sunflower Oil,Pantry Staples,Lulu Hypermarket Al Gharrafa,Qatar,2025-01-30,30,1,2025,1,Thursday,33.789199999999994,270.31359999999995
5757272,97,1,2025-03-22,101.06,0.21,13,Sunflower Oil,Pantry Staples,Lulu Hypermarket Al Gharrafa,Qatar,2025-03-22,22,3,2025,1,Saturday,79.8374,1037.8862
5757273,117,1,2025-05-26,18.82,0.14,5,Diapers,Baby Products,Lulu Hypermarket Al Gharrafa,Qatar,2025-05-26,26,5,2025,2,Monday,16.1852,80.92599999999999
5757274,117,1,2025-06-17,85.33,0.08,4,Diapers,Baby Products,Lulu Hypermarket Al Gharrafa,Qatar,2025-06-17,17,6,2025,2,Tuesday,78.5036,314.0144
5757275,542,1,2025-06-02,83.41,0.33,14,Baby Wipes,Baby Products,Lulu Hypermarket Al Gharrafa,Qatar,2025-06-02,2,6,2025,2,Monday,55.884699999999995,782.3857999999999
5757276,289,1,2025-05-15,163.8,0.16,2,White Sugar,Pantry Staples,Lulu Hypermarket Al Gharrafa,Qatar,2025-05-15,15,5,2025,2,Thursday,137.592,275.184
5757277,549,1,2025-04-09,4.75,0.01,9,Chocolate Bar,Snacks & Sweets,Lulu Hypermarket Al Gharrafa,Qatar,2025-04-09,9,4,2025,2,Wednesday,4.7025,42.3225
5757278,97,1,2025-04-21,3.39,0.04,4,Sunflower Oil,Pantry Staples,Lulu Hypermarket Al Gharrafa,Qatar,2025-04-21,21,4,2025,2,Monday,3.2544,13.0176
5757279,568,1,2025-02-09,3.92,0.28,3,All-Purpose Flour,Pantry Staples,Lulu Hypermarket Al Gharrafa,Qatar,2025-02-09,9,2,2025,1,Sunday,2.8224,8.4672
5757280,91,1,2025-06-06,189.54,0.28,20,Bleach,Cleaning Supplies,Lulu Hypermarket Al Gharrafa,Qatar,2025-06-06,6,6,2025,2,Friday,136.4688,2729.3759999999997
5757281,194,1,2025-03-27,159.98,0.05,13,Fresh Milk,Dairy & Eggs,Lulu Hypermarket Al Gharrafa,Qatar,2025-03-27,27,3,2025,1,Thursday,151.981,1975.753
5757282,296,1,2025-04-12,48.57,0.29,5,Canned Beans,Pantry Staples,Lulu Hypermarket Al Gharrafa,Qatar,2025-04-12,12,4,2025,2,Saturday,34.4847,172.4235
